tiempo,tokens_circulacion
5.3147267339337745,0
5.5629103862419935,1
5.852355961588699,2
31.071152155744343,3
31.30877508766751,4
31.66752412959767,5
207.5049145931652,5
275.0937075660304,6
275.319707805219,7
282.7196744853995,7
362.6741690773735,7
444.94715241735025,7
719.2926242684964,7
719.6961358445243,8
719.944712317204,9
720.1734863640132,10
720.4251682307516,11
720.7515711132065,12
721.0282128131649,13
721.3084772293965,14
801.2196111661042,14
1119.092670151542,15
1135.2662514574063,16
1346.9610654438152,17
1570.0869756622112,17
1608.02186586143,17
1796.2482504695722,17
1801.5719998797063,17
2154.38313824079,17
2194.768980718867,18
2203.2125221510737,19
2203.597217067569,20
2204.128792333476,21
2204.6227011337687,22
2228.6437714612935,22
2499.7550397731097,22
2799.6709036518987,22
2962.991472914819,23
2968.3109998734626,23
3091.5100612899014,24
3097.2105608698957,25
3388.3115571467342,25
3468.1719879967873,25
3468.7095476425734,26
3548.6644122206367,26
3548.952501403673,27
3575.7965605022287,27
3576.021336591428,28
3595.4536009178314,28
3607.0990458775577,29
3687.0539104556424,29
3687.5498874364116,30
3696.13088492783,30
3840.4434783184274,30
3895.9242371922887,31
3901.591127568818,31
3907.3307392403844,32
3981.931691831818,32
3987.910973316503,33
3988.1481841470154,34
4023.50249141391,34
4286.004448593889,35
4286.534971612825,36
4317.947085843217,37
4554.943495402219,37
4560.501529158393,38
4561.0317653538195,39
4561.397124821549,39
4574.424366607954,40
4574.684640935809,41
4654.903912116049,42
4655.355806608745,43
4735.310670880222,43
4740.943638559556,44
4741.218006530879,45
4813.026082303906,44
4893.362697530578,45
4973.679914983138,46
4973.960117353037,47
4974.183295207322,48
4974.718722801993,49
4975.25525255354,50
4981.10417563172,51
5021.885045918302,52
5159.320013242856,53
5172.69175361615,53
5173.163314983132,54
5253.100185559149,54
5648.523153040996,54
5728.96671733597,55
5729.279779292819,56
5729.564966024762,57
5954.812234008752,57
5955.19830170018,58
6118.44454039318,59
6228.418492795227,60
6228.642215115894,61
6229.00564966899,62
6298.83227906699,63
6495.570870137256,64
6500.885624306499,64
6501.281584639994,65
6674.473609748079,65
6887.153134971097,66
7125.693277333423,66
7206.119680170418,67
7222.542717839089,68
7390.8158536801,69
7468.509790908894,69
7478.656215203961,69
7484.204030842893,70
7489.742778143188,71
7569.302882439081,71
7574.619623584923,71
7742.387124272401,71
7895.146586255309,72
7975.467800442341,73
8053.108917901265,74
8053.332182516191,75
8053.754622376518,76
8054.080789135494,77
8134.393913665166,78
8208.424867899275,79
8288.379732468842,79
8288.606378547087,80
8466.295701797742,81
8475.821557690702,82
8476.264167387466,83
8593.407865419033,83
8619.917414894147,83
9394.250550953353,84
9394.596105221925,85
9394.827028521599,86
9395.357873741526,87
9395.653826658976,88
9475.608691219553,88
9555.563555797526,88
9555.980072587621,89
9632.427283798275,89
10094.246537655923,90
10094.775002545457,91
10156.910524412928,91
10169.02696067802,92
10174.341941346747,92
10179.885499458333,93
10260.160117916956,94
10260.696135909007,95
10261.234162413573,96
10266.549541800805,96
10483.889073449296,97
10530.24072649841,96
10530.465905402594,97
10530.699485034851,98
10629.803809774943,99
10710.078702664236,100
10717.77355114495,101
10723.625751091075,102
10969.340076166958,103
11049.652696148016,104
11129.607560714443,104
11153.426698723442,104
11153.705609429611,105
11159.40030658999,105
11227.804978161996,105
11713.476415531366,106
11726.786562281572,107
11886.696290212998,107
11887.03666998252,108
11887.57133961458,109
12093.105914286982,110
12093.428708892401,111
12171.029257749966,112
12256.298896531835,112
12256.797328003944,113
12336.752192581804,113
12421.733367245282,114
12489.088091141148,115
12521.014364426539,115
12526.796580264372,116
12527.18701354315,117
12804.15928877747,117
12804.382651026946,118
12804.876417262249,119
12805.133139727717,120
12805.370112993973,121
12846.79312151762,121
12847.324204632967,122
12847.827332381405,123
12923.103179552021,123
12923.639379307413,124
13015.048139194716,124
13015.408393942533,125
13297.191416968335,125
13297.636050775644,126
13306.556640364177,126
13381.092116382091,127
13460.649528683221,127
13469.675111792718,128
13469.954481738969,129
13470.209193367295,130
13537.815677791106,130
13543.638292807627,131
13544.080427414257,132
13643.394148709687,132
13643.642634605025,133
13644.015416811022,134
13746.494053399263,134
13746.717817513434,135
13746.98759072506,136
13747.373824330343,137
13747.770158827732,138
13748.166741672056,139
13783.904673310877,139
13829.266640540465,139
13904.992847273617,140
13905.497675192879,141
13990.586716756165,141
14089.09831547037,140
14135.11043238807,140
14189.84054963995,141
14270.22731742728,142
14278.755513883665,142
14293.622919556396,141
14293.904784912993,142
14294.15032658307,143
14294.68826396808,144
14303.574530380534,145
14317.5274571548,146
14477.825086786044,147
14530.264758528916,148
14606.585126510723,148
14686.527508110305,148
14771.550599340988,148
14801.334791794194,149
14801.560625567345,150
14882.010588310672,151
14882.437718324443,152
15104.829241279213,153
15105.366469217108,154
15190.909303313203,154
15196.224169203007,154
15372.997918916855,154
15513.083156432547,155
15699.960266455955,155
15901.141927784689,156
15981.478555321419,157
16227.944381386667,157
16298.651166643334,158
16299.186536209025,159
16418.72978482661,160
16690.708176882457,161
16770.663002696343,161
16916.67995371501,161
16917.193911279726,162
17005.590335228368,162
17006.09759802984,163
17018.05385489707,164
17098.007039427153,164
17098.477756966397,165
17432.415841836446,164
17632.909232592996,165
17854.905289698796,166
17855.438816610953,167
17935.393521946957,167
17935.825865349485,168
18013.823502029147,168
18014.35738845761,169
18093.47880858039,169
18164.097536985708,170
18164.73347176189,171
18407.748525018054,171
18487.703339568518,171
18586.185762981466,171
18586.565402611104,172
18586.879767860675,173
18734.70805505607,173
18735.245055908614,174
18740.610565488656,174
18741.148736900977,175
18820.942751001494,175
18821.434717949396,176
19020.128319218347,177
19100.083173259172,177
19143.559268080313,177
19278.465162440243,177
19278.706269755363,178
19489.01191282242,178
19489.33122722864,179
19566.318417933882,180
19566.559737670443,181
19568.797107627437,182
19668.17682151408,183
19778.309804228596,184
19778.576353751065,185
19906.58080735531,186
19907.04072901531,187
19907.570617141344,188
19912.885343749964,188
20072.795071314136,188
20073.100322849565,189
20255.802394825256,190
20335.724942439698,190
20336.261057797656,191
20440.103382066405,191
20440.611395051383,192
20518.675430260937,192
20621.782554924685,192
20702.130584256545,193
20890.597484824815,194
20891.050167855607,195
20891.272979812125,196
20902.402422888936,197
21132.69194340822,197
21303.351538436465,198
21383.30034848231,198
21393.354035422788,199
21393.834660382247,200
21394.121247043975,201
21752.88850524382,201
21770.31218939739,200
21770.535663523704,201
21774.71557140568,202
21775.143271020133,203
21780.461781074464,203
21785.77682343916,203
21865.73136979711,203
21866.079748699318,204
22134.58928960967,205
22139.90526857578,205
22145.549649083434,205
22145.95080058473,206
22225.905662527548,206
22306.329651517677,207
22306.704860720096,208
22324.705806015736,207
22325.24386667485,208
22325.491291756894,209
22325.905153674263,210
22326.43890446006,211
22326.97643194461,212
22327.50002730336,213
22461.522790980893,213
22466.8375212261,213
22545.183802197655,213
22655.268088620138,214
22696.487490823798,215
22924.053186614783,216
22932.076495228015,216
23012.031356032447,216
23012.56953172762,217
23049.951542856314,218
23130.429653212566,219
23227.017586917904,220
23227.24970942919,221
23227.53597239314,222
23227.79929519627,223
23228.1236778412,224
23493.37741444731,225
23507.07442478738,226
23514.96010166482,226
23594.909768943035,226
23595.296503191345,227
23602.228234174454,227
23602.47724285975,228
23686.72208403779,228
23846.631813153737,228
24054.046817684066,229
24054.306947160625,230
24134.248848068415,230
24234.054242108276,230
24234.459784571434,231
24234.688355547132,232
24247.52043797155,232
24248.002727664574,233
24254.91385387573,233
24255.380177550993,234
24335.84125218939,235
24521.61913231089,235
24522.07489487467,236
24738.902171078615,236
24739.374314648045,237
24739.83933824441,238
25053.60427617779,239
25054.119423065356,240
25146.692855497757,239
25406.351031506692,240
25431.147694579657,241
25689.051760827246,242
25689.547537983533,243
25827.034175761237,243
26020.61776600217,243
26020.905889435497,244
26106.301582239303,245
26111.61632180138,245
26191.571186295,245
26192.066024525633,246
26194.081507205257,247
26194.580404508706,248
26277.718747565257,249
26277.9618496602,250
26576.056049736206,250
26576.592353195727,251
26576.83250141766,252
26577.17359299124,253
26657.457194362123,254
26676.527978533362,255
26681.842706474137,255
26682.366779923585,256
26682.733968859084,257
26763.208615625448,258
26933.763598242178,258
26934.270637311296,259
27013.913532639355,259
27019.90287797396,259
27073.38729059656,259
27153.342151184657,259
27259.327013699254,259
27259.75621324895,260
27284.58431273431,259
27285.05544973908,260
27288.33684609238,261
27302.853294369437,261
27303.327439903023,262
27362.603366593037,263
27362.832055801835,264
27427.490803472334,265
27507.426132698085,265
27507.895019470077,266
27508.139071817546,267
27513.45707918457,267
27518.77180724044,267
27519.306829753117,268
27519.783584108452,269
27600.21716341305,270
27680.172026209206,270
27685.487242688952,270
27686.00014518457,271
27765.160109952674,271
27865.172518325744,271
27865.398062809138,272
28251.781010418803,273
28252.16056479145,274
28675.193614300017,275
28755.39996291529,276
28757.913115603646,277
28758.275085304736,278
28758.76448149463,279
29261.897718488584,279
29355.289915838683,280
29435.244780341545,280
29435.523481358938,281
29692.452886508785,281
29792.89355046189,281
29872.848299678815,281
29952.850075693743,282
29953.375429276526,283
29953.688375762325,284
29954.114231878466,285
29954.651683208915,286
30056.10375110702,286
30056.33961405101,287
30136.652108965034,288
30136.955272183863,289
30217.25660577711,290
30311.28148174134,291
30314.45857006426,292
30314.97822254468,293
30561.23548235276,294
30814.603861396005,295
30814.838043745232,296
30856.238884908045,296
30856.62291806555,297
30856.981014453595,298
30957.487367364472,298
30963.093039232073,299
31043.047728667905,299
31043.585203563613,300
31043.814734940494,301
31289.18353842757,302
31497.976989532053,303
31498.501979586843,304
31559.593430250196,305
31639.54780682593,305
31726.133459942823,305
31726.364939348972,306
31726.820437700277,307
31727.345791977692,308
31727.848523973556,309
31807.803388496955,309
31884.369014656946,310
31964.323860831024,310
32085.973067872994,311
32222.72865040715,311
32223.19998406997,312
32223.464622234707,313
32293.90571521302,313
32442.874372587277,313
32716.702860560556,313
32943.95112202579,312
33317.07126593503,312
33322.92912734464,312
33323.46318047097,313
33328.77798032668,313
33334.09532672501,313
33418.49829545933,314
33418.79062285047,315
33583.91518659227,316
33664.117292675095,317
33664.510197219286,318
33746.710415593225,319
33747.08271411261,320
34114.75044314136,321
34277.76963742055,322
34489.60798070212,322
34609.442216092015,322
34609.785235393756,323
34689.96919808326,324
34767.30208743673,325
34910.57316594911,326
35155.89907178282,326
35478.87992540132,327
35639.32739138203,328
35644.65777491525,328
35645.07667464011,329
35668.37499124921,330
35723.768139926855,330
35803.62938389061,330
35804.15650093431,331
35880.32115853011,332
35880.781679436644,333
35881.31983171985,334
36026.14315915556,334
36026.554280546814,335
36026.9524450421,336
36186.52313013482,337
36186.76358715214,338
36187.30172219525,339
36560.522885199425,340
36750.16161206603,340
36954.481749046776,340
37144.0862639968,340
37223.936770630724,340
37353.36229613636,340
37505.639486658976,340
37651.467056838184,339
37920.0463217294,339
37950.63195241675,339
38760.01976669019,340
38760.26568593341,341
38810.54274940499,340
38897.82981901067,341
38976.28607466546,341
39003.57591080035,342
39101.05351397814,342
