tiempo,tokens_circulacion
0.5230622945058355,1
0.9135747588949992,2
81.40570724660653,3
81.65775065163423,4
98.95288570631061,4
178.90775028348858,4
265.45543153702073,4
347.99418127965424,5
427.94904585368613,5
428.3042577825566,6
499.45896271022605,5
499.7200396533464,6
776.0092624540281,6
776.541040357753,7
851.493112746474,8
1160.0268819004837,9
1412.8821131004813,10
1413.3804711267962,11
1413.6350493220866,12
1503.8369366131114,12
1646.1912368558378,12
1646.7218119614138,13
1647.0981667992633,14
1810.2241453010963,14
1845.267503135294,15
1845.7166170604978,16
1926.043542658417,17
1926.3828822195858,18
1932.1997253658155,19
2081.28190016337,20
2081.718358468496,21
2122.2210679374616,22
2122.5172358787713,23
2122.7467125324274,24
2123.2827610773957,25
2169.9946917149073,26
2328.145551150234,27
2408.0998628576485,27
2530.0038262216526,27
2530.531379477595,28
2531.044151428268,28
2720.6293177745956,29
2931.4057652765073,30
3041.132663561012,31
3103.354958764653,32
3347.372576915725,32
3350.2227866044277,32
3366.1611896362083,33
3406.5640461799026,33
3406.9299991552707,34
3596.8779694399605,34
3659.7524309380237,35
3660.19163768,36
3665.5063690973884,36
3666.0040679099457,37
3697.412580968428,38
3718.1720680065487,38
3836.209724079073,38
3887.257227753298,39
3887.52315440966,40
3967.477985561962,40
3967.8834464081165,41
4022.152292563631,41
4102.107157141716,41
4182.061330775225,41
4270.024126993115,42
4443.324346905969,42
4443.782351638217,43
4529.107053077902,43
4839.813890666022,44
4840.207828219666,45
5719.984306855036,45
5828.517422600069,44
5834.280145129013,45
5834.503777729639,46
5916.926826574096,46
5917.274046739574,47
5967.714229663,46
5967.962203298744,47
6029.84319575848,48
6083.792759644872,48
6364.192485321866,48
6364.420897886346,49
6364.650008618165,50
6374.437492173244,50
6439.57156317571,51
6440.234525659437,51
6440.487776111962,52
6459.161993339113,52
6464.743810789615,53
6465.22492771003,54
6545.179792285098,54
6677.5494197815915,54
6757.730360407339,55
6758.261921009324,56
6843.484531512802,56
6923.1321136187935,56
6923.358680094916,57
7132.349546086301,56
7232.966619891431,56
7233.427915411934,57
7626.239772672901,58
7846.834406857411,59
7847.315381100687,60
7927.270219619601,60
7927.707723670992,61
8007.6625749062405,61
8212.099716328505,61
8257.000002873809,62
8492.41152954383,63
8492.63634470091,64
8492.909694968559,65
8513.208541574586,66
9131.048671681709,66
9454.350233519704,67
9526.509830590525,67
9576.695692111753,67
9625.053648614123,68
9630.584234748747,68
9630.820138559991,69
9984.75531347795,69
10046.49806518345,70
10063.267687366699,70
10063.7741701605,71
10143.029664867365,71
10222.855688245156,71
10228.21790705662,71
10318.52190112987,71
10398.476765707468,71
10398.765417500195,72
10478.720282060222,72
10520.77564004657,72
10526.492502446456,73
10606.443032751122,73
10752.677967095065,73
10753.191439736545,74
10753.72273052808,75
10775.88257735816,75
10776.10701597304,76
10776.349942709034,77
10856.826548605755,78
11026.21851991019,78
11029.449375126422,78
11029.720517627244,79
11029.970625443033,80
11109.64514233605,80
11173.915877750687,81
11179.230604623815,81
11395.510349698092,82
11465.640024390405,82
11545.59172654841,82
11545.994341373313,83
11546.275593704431,84
11634.0909934719,84
11920.581544005992,84
12000.534624005506,84
12046.656075571504,85
12046.879551173139,86
12047.416876396528,87
12080.066885054985,88
12160.02174963307,88
12202.6574576933,89
12394.768418481981,90
12395.256171123754,91
12400.969563277433,91
12401.493071588216,92
12606.730143130706,91
12659.660085635165,92
12739.556338995035,92
12819.511203572874,92
12868.283141361502,93
12868.558455964125,94
13180.836440080366,95
13260.596966273457,95
13364.02686310641,96
13364.562758950833,97
13452.335432282338,96
13852.291594065104,97
13852.541330251424,98
13932.724356481487,99
14094.51987618766,99
14099.835642932961,99
14100.182159072645,100
14404.1265989885,101
14404.469651954189,102
14484.424514317416,102
14540.080209798583,103
14561.009940606782,104
14706.982142443407,105
15041.029938648067,105
15055.370992474976,106
15067.339412812635,107
15147.017471277284,107
15345.247625307624,108
15423.01454566477,109
15423.306185523363,110
15423.764237559055,111
15473.945706341337,111
15480.306574546654,111
15504.154206847552,112
15582.880866540927,112
15583.185180363516,113
15671.804423187055,113
15747.562139166399,113
15752.884140159429,113
15842.03135539959,113
15842.556822981544,114
15864.324674866144,115
15932.951637367896,115
16003.770793714104,116
16134.663999099886,117
16257.295999626598,117
16340.067441773146,117
16340.446486543675,118
16568.394096028776,118
16579.106610832536,118
16579.457243318542,119
16659.75330881469,120
16660.290330566775,121
16660.522265522253,122
16735.906076431726,122
16815.860940852835,122
16821.40288715146,123
17119.540671156556,124
17199.467850351655,124
17315.20548748399,124
17395.678281041568,125
17396.192058647168,126
17429.16124037047,126
17509.091418098134,126
17589.046211931738,126
17854.3884491152,127
18073.530943460286,127
18146.896249647183,127
18237.924776481777,127
18238.39950766068,128
18238.93539499744,129
18283.951028442865,129
18440.443478848687,129
18520.39834124774,129
18600.353151754087,129
18600.834376562976,130
18650.78492949314,130
18651.18627699604,131
18761.70904063301,132
18851.933644573637,131
18852.466446029044,132
18852.941795785973,133
18858.490345701426,134
18858.887883175823,135
18938.842682445964,135
18992.195331835555,136
19072.15011481894,136
19152.104979378553,136
19232.578005569314,137
19232.874013544933,138
19312.825946668912,138
19342.613046575607,139
19422.56791114267,139
19498.20408116716,140
19596.965231785416,141
19597.31516791375,142
19603.18009811049,143
19603.56720170249,144
19603.91830592864,145
19604.448944359054,146
19604.879650205905,147
19605.17793030791,148
19680.78950706816,148
19681.012668738786,149
19759.722542731222,149
19759.99599389139,150
19760.383660161668,151
19804.613428873374,152
19884.568180253227,152
20010.925326238255,152
20080.869381710996,151
20304.18873317695,151
20402.175901199735,152
20742.627819734003,153
21248.321200738304,154
21248.75735800793,155
21383.211606746212,155
21383.50186236269,156
21384.020012678335,157
21463.974877255838,157
21622.883346568804,157
21641.718361309842,157
22052.75039988239,156
22302.161146266862,156
22382.514920474776,157
