tiempo,tokens_circulacion
79.95485022908485,0
197.44662345084342,1
338.43352811625687,2
728.0455809364357,3
741.84855647486,4
742.3253356779002,5
742.7958407345573,6
753.534589161058,6
754.0307520234823,7
1226.1196082948604,8
1306.0744689946223,8
1368.7033069457705,8
1454.2657156552305,9
1468.4890631394583,10
1628.1468867154167,10
1637.703810832955,11
1742.6451532285032,11
1742.8688096554647,12
1831.979765694523,12
1832.5179055142926,13
1833.0550187602278,14
1913.0098825581217,14
1913.245208491985,15
2216.9396842875153,15
2217.1773656872506,16
2582.880747812761,17
2830.075313779448,18
2830.361898626218,19
3002.9522613833265,19
3003.45995122976,20
3048.3369352397376,21
3085.12509533303,21
3166.468716178641,21
3166.8571148318874,22
3167.393431172933,23
3326.5196848079654,23
3497.7392551901976,23
3503.053981801183,23
3503.550892109174,24
3661.639112640134,24
3741.5937406931916,24
3826.8668644999634,24
4438.868977825881,23
4446.666914752212,23
4526.621779015404,23
4527.150312910142,24
4527.51766466896,25
4624.076478810155,26
4703.083885733029,26
4703.492890879554,27
4723.75535436422,28
4724.067787122192,29
4809.337577912522,29
4895.407607217673,30
4895.753330042565,31
4896.009413952437,32
5101.602257262731,33
5539.366066970721,34
5539.903582375404,35
5576.91381922604,34
5577.364369430102,35
5577.673527096314,36
5773.059068309706,37
5773.557579923707,38
6072.980296509518,38
6073.4852890378625,39
6073.786374962514,40
6074.009158774898,41
6074.5284716339875,42
6074.800407672714,43
6075.031281308171,44
6075.258649675689,45
6141.761843960847,45
6261.4776167925065,45
6422.346655333259,45
6509.423452327427,46
6509.8042459596945,47
6510.342161830508,48
6749.79331264575,49
6933.65707149493,50
7074.611533819552,51
7087.485227392153,51
7177.076844977309,51
7343.884759987031,50
7344.168076564754,51
7349.505911252511,51
7349.729154276613,52
7360.95890966166,52
7361.262440632989,53
7441.640576187666,54
7448.790825902357,54
7528.745689255748,54
7529.080238331002,55
7609.128067416852,56
7609.655223107658,57
7689.866097056272,58
7690.269051653054,59
7770.223916230215,59
7861.547497094429,59
7861.845945567781,60
8016.322509177489,60
8096.557860056693,61
8458.304972721387,61
8629.700492217009,61
8710.170165629374,62
8710.643076592934,63
8711.12972212724,64
8791.371000373745,65
8861.387812031491,65
8861.636949953345,66
8862.038167493938,67
8862.347683222059,68
9174.43036353788,69
9174.880653059232,70
9175.192265633063,71
9175.661598166884,72
9175.894317442015,73
9176.117680528258,74
9255.984890157608,75
9283.480167725415,76
9367.070803800536,75
9596.774329079097,76
9804.869262885159,77
9953.374370570915,77
10033.329211892142,77
10033.846049461903,78
10114.919434180798,77
10125.554195246043,77
10215.557222191701,78
10370.025887189511,77
10482.937127790705,78
10483.449787593316,79
10483.677132842178,80
10505.149754314725,80
10505.675962282256,81
10737.060285570267,82
10899.553890875057,83
10899.784138812918,84
10900.19658162873,85
10946.195849197831,86
10946.70765530355,87
11105.95343188013,87
11111.27689899991,87
11122.707560758969,87
11290.060490270474,88
11395.753177925631,87
11504.082443772577,87
11666.694130834137,88
11935.448657000947,89
11935.694735942327,90
12134.32132157016,91
12139.638024912854,91
12225.251393568797,92
12428.064447518775,93
12457.582142992562,93
12805.032779592975,94
13019.35837467842,95
13069.628651107325,96
13075.115268530859,96
13081.214908794615,96
13081.46408716976,97
13081.878445203864,98
13316.272215260937,99
13400.67047457486,100
13481.12662700065,101
13499.904209072394,102
13769.128144565977,103
13774.968128185832,104
13775.196320654513,105
13851.759669314933,106
13852.00834616052,107
13852.269356804783,108
13927.337665125058,108
13927.83836569529,109
14028.764830093804,110
14109.245712608597,111
14189.20057715508,111
14214.798563183493,112
14215.035890992764,113
14215.572922394724,114
14627.739969336712,115
14627.97837362225,116
15148.553572519873,115
15163.592579625969,114
15218.413515498662,115
15218.690286191933,116
15281.285762316946,116
15361.24062689503,116
15390.47615890948,117
15390.998597411028,118
15391.225748264087,119
15497.454417585594,120
15577.409273333005,120
15817.706778811078,121
16031.376764897564,121
16066.438832246322,121
16386.25681974392,121
16387.392527960877,122
16387.621158723705,123
16521.432265191404,123
16524.24517393401,124
16524.74999353757,125
16525.145070181214,126
16810.16874891787,127
16810.604047151573,128
16880.973366610386,129
16881.225423151696,130
16961.179713818357,130
17120.988863445302,130
17200.943728023387,130
17201.473767789365,131
17360.281081968238,131
17493.62553845689,131
